,path,xmin,ymin,xmax,ymax,label,width,height
17229,BD_71/Anthidium manicatum/Anthidium manicatum85817.jpeg,96.25,30.000000000000004,395.0892857142857,298.8080357142857,Anthophila,500,333
17230,BD_71/Dasypoda hirtipes/Dasypoda hirtipes14752.jpg,58.035714285714285,94.25,445.0,288.0078125,Anthophila,500,377
17231,BD_71/Anthidium manicatum/Anthidium manicatum36299.jpg,165.40178571428572,121.25,351.25000000000006,376.25,Anthophila,494,500
17232,BD_71/Osmia cornuta/_aaa9197.jpg,152.5,13.75,411.25,243.75,Anthophila,500,342
17233,BD_71/Bombus pascuorum/P1200992.jpeg,58.75,42.5,436.25,377.5,Anthophila,500,427
17234,BD_71/Bombus hortorum/Bombus hortorum82601.jpeg,31.25,101.25,317.5,465.0,Anthophila,466,500
17235,BD_71/Dasypoda hirtipes/Dasypoda hirtipes2138.jpeg,233.75,111.7578125,386.25,213.0078125,Anthophila,500,375
17236,BD_71/Anthidium florentinum/Anthidium florentinum17041.jpeg,196.25,56.25000000000001,352.5,241.25000000000003,Anthophila,500,333
17237,BD_71/Bombus campestris/Bombus campestris87359.jpg,50.0,73.66071428571429,451.25,381.25,Anthophila,500,500
17238,BD_71/Bombus pascuorum/Bombus pascuorum29536.jpeg,101.25,80.0,426.25,406.25,Anthophila,500,451
17239,BD_71/Bombus campestris/Bombus campestris90727.jpeg,187.5,208.75,367.5,400.0,Anthophila,375,500
17240,BD_71/Colletes hederae/Colletes hederae6990.jpg,64.0,102.0,528.0,746.0,Anthophila,600,800
17241,BD_71/Xylocopa violacea/Xylocopa violacea16827.jpg,139.28571428571428,136.60714285714286,718.0,560.8125,Anthophila,800,600
17242,BD_71/Bombus lucorum/Bombus lucorum82182.jpg,77.5,52.5,428.75,435.0,Anthophila,500,480
17243,BD_71/Xylocopa violacea/Xylocopa violacea12424.jpg,18.0,8.8125,772.0,592.8125,Anthophila,800,618
17244,BD_71/Anthidium florentinum/Anthidium florentinum39914.jpeg,130.0,95.0,370.0,342.50000000000006,Anthophila,500,468
17245,BD_71/Bombus pascuorum/Bombus pascuorum5516.jpg,5.0,6.25,473.75,467.5,Anthophila,500,490
17246,BD_71/Andrena vaga/Andrena vaga62142.jpg,100.0,172.5,245.0,363.75,Anthophila,375,500
17247,BD_71/Andrena cineraria/Andrena cineraria57763.jpg,0.0,39.405,336.54,392.985,Anthophila,421,426
17248,BD_71/Halictus scabiosae/Halictus scabiosae64891.jpg,188.75,130.0,342.5,273.75,Anthophila,500,375
17249,BD_71/Andrena cineraria/Andrena cineraria61925.jpg,12.5,51.25,275.0,408.75,Anthophila,375,500
17250,BD_71/Osmia caerulescens/arolium.jpg,1.2500000000000002,3.0078125,332.50000000000006,420.5078125,Anthophila,333,500
17251,BD_71/Bombus lapidarius/Bombus lapidarius94668.jpg,141.25,0.0,483.75,330.0,Anthophila,500,375
17252,BD_71/Dasypoda hirtipes/Dasypoda hirtipes5985.jpg,29.017857142857142,80.27678571428571,465.0,259.2578125,Anthophila,500,333
17253,BD_71/Halictus scabiosae/Halictus scabiosae76742.jpg,162.5,86.25,455.0,302.5,Anthophila,500,375
17254,BD_71/Osmia cornuta/Osmia cornuta57024.jpeg,96.25,101.25,422.5,371.25,Anthophila,500,435
17255,BD_71/Andrena cineraria/Andrena cineraria35971.png,83.75,88.75,412.94642857142856,435.2678571428572,Anthophila,500,500
17256,BD_71/Andrena haemorrhoa/Andrena haemorrhoa69332.jpg,41.25,43.57142857142857,418.75,442.5,Anthophila,500,488
17257,BD_71/Bombus vestalis/Bombus vestalis91484.jpg,75.0,111.25,366.25,440.0,Anthophila,480,500
17258,BD_71/Bombus humilis/Bombus humilis93909.jpg,156.25,133.7760353088379,318.75,297.5260353088379,Anthophila,500,375
17259,BD_71/Bombus argillaceus/Bombus argillaceus42482.jpeg,138.39285714285714,140.0,325.0,266.25,Anthophila,500,368
17260,BD_71/Apis mellifera/Apis mellifera17317.jpg,42.71428571428572,116.0,674.0,676.0,Anthophila,736,800
17261,BD_71/Macropis europaea/Macropis 6.8 F Illkirch 5 07 2017 poss IMG_7021.jpg,286.25,126.25,483.75,270.0,Anthophila,500,331
17262,BD_71/Bombus pratorum/Bombus pratorum36979.jpeg,125.0,65.0,415.0,423.75,Anthophila,500,500
17263,BD_71/Anthidium florentinum/CHR_9921.jpg,278.75,30.0,422.5,166.25,Anthophila,500,334
17264,BD_71/Andrena clarkella/Andrena clarkella62216.jpg,220.0,118.75,357.5,271.25,Anthophila,500,370
17265,BD_71/Anthidium oblongatum/Anthidium oblongatum34070.jpeg,167.41071428571428,153.76339285714286,335.0,276.24999999999994,Anthophila,500,387
17266,BD_71/Megachile sculpturalis/Megachile sculpturalis86123.jpeg,168.75,85.50781250000001,435.0,278.0078125,Anthophila,500,333
17267,BD_71/Bombus ruderatus/Bombus ruderatus88453.jpeg,55.0,171.25,262.5,397.5,Anthophila,500,500
17268,BD_71/Anthidium manicatum/Anthidium manicatum45463.jpg,81.25,151.25,338.75,371.25,Anthophila,375,500
17269,BD_71/Andrena cineraria/Andrena cineraria10532.jpg,65.0,88.75,295.0,396.25,Anthophila,375,500
17270,BD_71/Bombus pascuorum/Bombus pascuorum90776.jpeg,95.0,97.5,436.25,450.0,Anthophila,500,500
17271,BD_71/Ceratina cucurbitina/Ceratina cucurbitina8537.jpg,166.0,142.04165649414062,622.0,452.0416564941406,Anthophila,800,600
17272,BD_71/Andrena haemorrhoa/Andrena haemorrhoa1475.jpg,13.75,52.50000000000001,418.75,267.5,Anthophila,500,375
17273,BD_71/Andrena ventralis/mix1.jpg5.jpg,2.5,7.5,232.5,233.75,Anthophila,500,365
17274,BD_71/Bombus rupestris/Bombus rupestris80553.jpg,120.53571428571428,116.94642857142856,351.25,337.5,Anthophila,500,354
17275,BD_71/Bombus lucorum/Bombus lucorum84458.jpg,75.0,188.75,266.25,365.0,Anthophila,375,500
17276,BD_71/Anthidium manicatum/Anthidium manicatum51748.jpeg,67.5,45.0,356.25,273.75,Anthophila,500,375
17277,BD_71/Andrena florea/Andrena florea2175.jpg,156.25,82.03125,346.25,271.25,Anthophila,500,375
17278,BD_71/Xylocopa violacea/Xylocopa violacea5879.jpg,85.71428571428571,54.8125,728.0,546.4285714285714,Anthophila,800,600
17279,BD_71/Bombus rupestris/Bombus rupestris77822.jpeg,113.83928571428572,87.05357142857142,306.25,286.25,Anthophila,500,375
17280,BD_71/Anthidium manicatum/Anthidium manicatum96288.jpeg,251.25,198.75,336.25,270.0,Anthophila,500,375
17281,BD_71/Chelostoma florisomne/Chelostoma florisomne95692.jpeg,156.25,98.75,331.25,216.25,Anthophila,500,375
17282,BD_71/Bombus lapidarius/Bombus lapidarius95019.jpg,111.25,298.75,376.25,427.5,Anthophila,455,500
17283,BD_71/Osmia bicornis/Osmia bicornis3443.jpeg,0.0,77.00892857142857,310.2678571428572,375.0,Anthophila,500,375
17284,BD_71/Bombus sylvarum/Bombus sylvarum46368.jpeg,33.75,45.0,427.5,328.75,Anthophila,500,375
17285,BD_71/Anthophora plumipes/Anthophora plumipes27666.jpeg,66.25,27.5,393.75,375.0,Anthophila,500,375
17286,BD_71/Bombus sylvarum/Bombus sylvarum75610.jpeg,11.25,123.75,467.5,401.25,Anthophila,500,500
17287,BD_71/Bombus ruderatus/Bombus ruderatus79740.jpg,186.25,90.0,446.25,310.0,Anthophila,500,375
17288,BD_71/Andrena nitida/Andrena nitida94272.jpg,160.0,78.125,468.75,398.75,Anthophila,500,500
17289,BD_71/Bombus lucorum/Bombus lucorum68078.jpg,48.75,88.75,396.25000000000006,410.0,Anthophila,428,500
17290,BD_71/Xylocopa violacea/Xylocopa violacea5252.jpg,128.0,46.8125,598.0,588.8125,Anthophila,800,600
17291,BD_71/Andrena fulva/Andrena fulva7857.jpeg,113.83928571428572,77.53571428571429,428.75,291.25,Anthophila,500,334
17292,BD_71/Bombus lapidarius/Bombus lapidarius24676.jpg,143.75,252.5,301.25,382.5,Anthophila,375,500
17293,BD_71/Bombus pascuorum/Bombus pascuorum84325.jpeg,63.75000000000001,6.25,392.5,452.5,Anthophila,409,500
17294,BD_71/Sphecodes albilabris/Sphecodes albilabris6069.jpg,66.25,68.75,396.25,275.0,Anthophila,500,333
17295,BD_71/Anthophora plumipes/Anthophora plumipes67348.jpg,66.96428571428571,178.57142857142858,230.0,333.75,Anthophila,375,500
17296,BD_71/Anthidium manicatum/Anthidium manicatum79249.jpeg,196.42857142857144,77.76785714285714,470.0,252.5,Anthophila,500,335
17297,BD_71/Andrena nitida/Andrena nitida24597.jpg,223.75,113.75,362.5,222.5,Anthophila,500,331
17298,BD_71/Bombus hortorum/Bombus hortorum32977.jpg,100.0,252.5,323.74999999999994,412.5,Anthophila,332,500
17299,BD_71/Anthidium florentinum/Anthidium florentinum86140.jpeg,53.57142857142857,62.5,340.0,447.5,Anthophila,375,500
17300,BD_71/Bombus pratorum/Bombus pratorum21341.jpeg,57.5,17.5,352.5,348.75,Anthophila,500,375
17301,BD_71/Osmia bicornis/Osmia bicornis63825.jpg,32.5,106.25,352.49999999999994,388.75,Anthophila,447,500
17302,BD_71/Osmia bicornis/Osmia bicornis67469.jpg,21.25,66.25,360.0,448.75,Anthophila,500,489
17303,BD_71/Andrena nitida/andrena_r2_14mm_.jpg,273.75,61.25000000000001,460.0,233.75,Anthophila,500,279
17304,BD_71/Andrena agilissima/rgoo_010.jpg,115.0,49.17857142857143,339.2857142857143,317.5,Anthophila,500,408
17305,BD_71/Bombus sylvarum/Bombus sylvarum48429.jpeg,183.75,150.0,280.0,243.75,Anthophila,500,375
17306,BD_71/Sphecodes albilabris/Sphecodes albilabris89669.jpg,140.625,83.52232142857143,392.8571428571428,244.2633928571429,Anthophila,500,353
17307,BD_71/Bombus sylvarum/Bombus sylvarum6547.jpg,82.5,32.5,380.0,315.00000000000006,Anthophila,500,333
17308,BD_71/Xylocopa violacea/Xylocopa violacea7535.jpg,37.5,150.8125,572.0,732.1428571428571,Anthophila,600,800
17309,BD_71/Anthidium manicatum/Anthidium manicatum40816.jpeg,18.75,81.25,356.25,405.0,Anthophila,375,500
17310,BD_71/Anthophora plumipes/Anthophora plumipes55375.jpg,216.25,115.0,360.0,301.25000000000006,Anthophila,500,333
17311,BD_71/Bombus rupestris/Bombus rupestris94962.jpeg,151.25,46.25,331.25,305.0,Anthophila,500,334
17312,BD_71/Bombus humilis/Bombus humilis51010.jpg,21.25,175.5078125,308.75,368.0078125,Anthophila,375,500
17313,BD_71/Sphecodes albilabris/Sphecodes albilabris54041.jpg,178.57142857142858,103.79464285714286,241.25,226.25000000000003,Anthophila,500,375
17314,BD_71/Rhodanthidium septemdentatum/rh.sept.jpg,40.00000000000001,101.7578125,118.75,185.5078125,Anthophila,478,500
17315,BD_71/Nomada goodeniana/Nomada goodeniana16772.jpg,158.75,141.25,372.7678571428572,278.85714285714283,Anthophila,500,488
17316,BD_71/Megachile ericetorum/p1680589.jpg.jpg,12.5,6.25,492.5,162.5,Anthophila,500,170
17317,BD_71/Anthidium manicatum/Anthidium manicatum49092.jpeg,87.5,11.25,383.75,281.25,Anthophila,500,333
17318,BD_71/Anthidium manicatum/Anthidium manicatum8872.jpg,145.0,58.75000000000001,361.25,250.00000000000003,Anthophila,500,333
17319,BD_71/Bombus vestalis/Bombus vestalis69276.jpeg,173.75,101.7578125,303.75,230.50781250000003,Anthophila,500,375
17320,BD_71/Colletes hederae/Colletes hederae19232.jpg,64.0,90.0,510.0,690.0,Anthophila,600,800
17321,BD_71/Anthophora bimaculata/Anthophora bimaculata96927.jpeg,133.75,246.25,216.25000000000003,321.25,Anthophila,333,500
17322,BD_71/Colletes cunicularius/Colletes cunicularius95047.jpg,107.5,255.0,238.75000000000003,355.0,Anthophila,375,500
17323,BD_71/Bombus lapidarius/Bombus lapidarius77745.jpg,27.5,10.0,300.0,291.25,Anthophila,375,500
17324,BD_71/Anthophora plumipes/Anthophora plumipes10785.jpeg,10.044642857142858,207.5,311.25,418.75,Anthophila,375,500
17325,BD_71/Bombus vestalis/Bombus vestalis84736.jpeg,77.5,194.2578125,143.75,293.0078125,Anthophila,243,500
17326,BD_71/Osmia bicornis/Osmia bicornis70680.jpg,81.25,20.0,448.75,396.25,Anthophila,500,437
17327,BD_71/Apis mellifera/Spipoll_Apis mellifera4866.jpg,89.28571428571429,42.85714285714285,706.0,516.0,Anthophila,800,600
17328,BD_71/Bombus rupestris/Bombus rupestris74504.jpg,107.14285714285714,35.15625,295.0,302.5,Anthophila,500,375
17329,BD_71/Ceratina cucurbitina/Ceratina cucurbitina1647.jpg,316.0,53.57142857142857,540.0,446.0416564941406,Anthophila,800,600
17330,BD_71/Bombus lucorum/Bombus lucorum82872.jpg,255.0,160.0,380.0,250.0,Anthophila,500,375
17331,BD_71/Bombus pascuorum/Bombus pascuorum43032.jpg,65.0,167.5,317.5,483.75,Anthophila,375,500
17332,BD_71/Andrena vaga/Andrena vaga94733.jpg,53.75,77.50000000000001,337.5,306.25000000000006,Anthophila,500,333
17333,BD_71/Andrena flavipes/p1090919.jpg.jpg,42.410714285714285,63.924107142857146,428.75,276.25,Anthophila,500,333
17334,BD_71/Ceratina cucurbitina/Ceratina cucurbitina55351.jpg,89.28571428571429,70.3125,387.5,316.2760353088379,Anthophila,500,375
17335,BD_71/Osmia bicornis/Osmia bicornis25485.jpg,82.58928571428571,71.25,361.25,392.8125,Anthophila,500,419
17336,BD_71/Colletes cunicularius/Colletes cunicularius59424.jpg,20.000000000000004,105.0,307.50000000000006,438.75,Anthophila,333,500
17337,BD_71/Bombus pratorum/Bombus pratorum69877.jpg,43.75,30.0,446.25,461.25,Anthophila,499,500
17338,BD_71/Apis mellifera/Apis mellifera14252.jpg,160.71428571428572,16.071428571428573,780.0,578.0,Anthophila,800,600
17339,BD_71/Melecta albifrons/Melecta albifrons24137.jpeg,191.9642857142857,146.125,283.75,249.2578125,Anthophila,500,334
17340,BD_71/Bombus pratorum/Bombus pratorum53627.jpeg,7.5,16.25,490.0,311.25,Anthophila,500,375
17341,BD_71/Xylocopa violacea/Xylocopa violacea2897.jpg,66.0,168.8125,580.0,668.8125,Anthophila,596,800
17342,BD_71/Anthidium manicatum/Anthidium manicatum6459.jpg,88.25,104.91071428571428,292.5,447.5,Anthophila,353,500
17343,BD_71/Bombus rupestris/Bombus rupestris32710.jpeg,203.75,177.5,317.5,305.00000000000006,Anthophila,500,333
17344,BD_71/Andrena haemorrhoa/Andrena haemorrhoa3664.jpg,20.089285714285715,89.19642857142857,460.0,285.0,Anthophila,500,333
17345,BD_71/Nomada lathburiana/Nomada lathburiana9976.jpeg,16.25,53.75,480.0,240.0,Anthophila,500,278
17346,BD_71/Ceratina cucurbitina/Ceratina cucurbitina75214.jpeg,26.25,72.52603530883789,497.7678571428572,315.0260353088379,Anthophila,500,360
17347,BD_71/Melecta albifrons/Melecta albifrons3101.jpeg,183.75,66.7578125,332.5,185.5078125,Anthophila,500,281
17348,BD_71/Rhodanthidium septemdentatum/Rhodanthidium septemdentatum96871.jpg,138.39285714285714,125.35714285714286,345.0,324.2578125,Anthophila,500,432
17349,BD_71/Apis mellifera/Apis mellifera13498.jpg,8.0,200.0,584.0,680.0,Anthophila,599,800
17350,BD_71/Colletes cunicularius/Colletes cunicularius58486.jpeg,186.25,168.75,292.5,231.25000000000003,Anthophila,500,333
17351,BD_71/Andrena vaga/Andrena vaga6074.jpg,131.69642857142858,61.25000000000001,457.5,327.50000000000006,Anthophila,500,333
17352,BD_71/Andrena fulva/Andrena fulva10146.jpg,164.28571428571428,85.42857142857143,696.4285714285713,373.75,Anthophila,800,598
17353,BD_71/Anthophora furcata/Anthophora furcata73824.jpg,46.25,200.8928571428572,176.25,321.25,Anthophila,375,500
17354,BD_71/Andrena clarkella/Andrena clarkella25671.jpg,100.44642857142856,90.75,410.7142857142857,371.6428571428571,Anthophila,500,484
17355,BD_71/Colletes cunicularius/Colletes cunicularius22997.jpg,102.5,77.49999999999999,408.75,287.49999999999994,Anthophila,500,347
17356,BD_71/Anthophora plumipes/Anthophora plumipes57664.jpeg,35.0,100.0,325.0,346.24999999999994,Anthophila,500,382
17357,BD_71/Megachile centuncularis/Megachile centuncularis5978.jpg,190.0,15.000000000000002,462.5,252.50000000000003,Anthophila,500,333
17358,BD_71/Bombus humilis/Bombus humilis96847.jpg,271.25,29.257812500000004,446.25,165.50781250000003,Anthophila,500,333
17359,BD_71/Andrena haemorrhoa/Andrena haemorrhoa68838.jpg,148.75,71.25,413.75,421.25,Anthophila,466,500
17360,BD_71/Bombus terrestris lusitanicus/Bombus terrestris lusitanicus91.jpeg,125.0,235.0,288.75,450.0,Anthophila,375,500
17361,BD_71/Halictus scabiosae/Halictus scabiosae41661.jpeg,68.75,117.5,442.5,433.75,Anthophila,482,500
17362,BD_71/Sphecodes albilabris/Sphecodes albilabris89460.jpeg,113.75,116.25,382.5,268.75,Anthophila,500,375
17363,BD_71/Andrena haemorrhoa/Andrena haemorrhoa10428.jpg,120.53571428571428,103.82142857142856,391.25,311.25,Anthophila,500,408
17364,BD_71/Andrena nigroaenea/Andrena nigroaenea69569.jpg,171.875,110.39285714285714,286.25,181.25,Anthophila,500,281
17365,BD_71/Apis mellifera/Apis mellifera10359.jpg,117.85714285714286,16.098214285714285,782.0,594.0,Anthophila,800,601
17366,BD_71/Rhodanthidium sticticum/Rhodanthidium sticticum9797.jpg,113.75,151.7578125,282.5,291.7578125,Anthophila,412,500
17367,BD_71/Heriades truncorum/Heriades truncorum45490.jpg,126.25,71.35714285714286,386.1607142857143,242.50000000000003,Anthophila,500,333
17368,BD_71/Andrena florea/Andrena florea32982.jpeg,56.25,191.25,147.5,278.75,Anthophila,375,500
17369,BD_71/Bombus rupestris/Bombus rupestris29379.jpeg,48.75,116.25,206.25,300.0,Anthophila,281,500
17370,BD_71/Andrena nigroaenea/Andrena nigroaenea70343.jpeg,176.39285714285714,183.75,320.0,406.25,Anthophila,449,500
17371,BD_71/Bombus lapidarius/Bombus-lapidarius_f_Vaychis-09_13-VI-2021_IMG_9265.JPG,672.0,299.25,1307.25,887.2499999999999,Anthophila,2100,1400
17372,BD_71/Bombus pascuorum/Bombus sp. Bourdon 01-Apidae-Chateau d olonne-Jardin-DSC_0028-4.jpg,103.75,16.25,465.0,317.5,Anthophila,500,384
17373,BD_71/Rhodanthidium septemdentatum/28052020-P1175958.jpg,82.58928571428571,0.0,378.75,354.2578125,Anthophila,500,375
17374,BD_71/Osmia cornuta/Osmia cornuta97138.jpg,73.66964285714286,131.69642857142858,277.5,266.25,Anthophila,446,500
17375,BD_71/Andrena ventralis/Andrena ventralis3267.jpg,43.75,27.500000000000004,450.0,292.5,Anthophila,500,333
17376,BD_71/Bombus sylvarum/Bombus sylvarum89298.jpeg,0.0,130.0,232.5,293.75,Anthophila,375,500
17377,BD_71/Anthidium septemspinosum/Anthidium septemspinosum86458.jpg,146.25,147.5,286.25,236.25,Anthophila,500,375
17378,BD_71/Megachile ericetorum/Megachile ericetorum12894.jpeg,15.0,67.5,478.75,283.75,Anthophila,500,333
17379,BD_71/Anthophora furcata/Anthophora furcata91853.jpeg,180.80357142857144,124.875,377.2321428571428,312.18750000000006,Anthophila,500,333
17380,BD_71/Ceratina cucurbitina/Ceratina cucurbitina18518.jpg,189.28571428571428,166.07142857142858,457.1428571428572,409.82142857142856,Anthophila,800,600
17381,BD_71/Bombus rupestris/Bombus rupestris13486.jpg,98.4375,81.66666666666667,238.125,420.0,Anthophila,375,500
17382,BD_71/Bombus vestalis/Bombus vestalis39042.jpg,76.25,149.55357142857142,313.05803571428567,402.5,Anthophila,375,500
17383,BD_71/Rhodanthidium septemdentatum/Rhodanthidium septemdentatum70707.jpg,140.625,90.68303571428572,377.5,246.75781250000003,Anthophila,500,333
17384,BD_71/Apis mellifera/Apis mellifera15301.jpg,142.85714285714286,42.92857142857144,696.0,546.0,Anthophila,800,601
17385,BD_71/Bombus hortorum/Bombus hortorum22713.jpg,87.5,92.5,318.75,327.5,Anthophila,500,375
17386,BD_71/Andrena clarkella/Andrena clarkella61196.jpeg,93.75,147.5,242.5,270.0,Anthophila,375,500
17387,BD_71/Anthophora plumipes/Anthophora plumipes29484.jpeg,21.76339285714285,126.25,278.75,330.35714285714283,Anthophila,375,500
17388,BD_71/Colletes cunicularius/Colletes cunicularius21097.jpeg,75.0,112.5,332.5,433.75,Anthophila,375,500
17389,BD_71/Apis mellifera/Spipoll_Apis mellifera7542.jpg,106.0,10.0,586.0,594.0,Anthophila,800,599
17390,BD_71/Bombus vestalis/Bombus vestalis57948.jpeg,41.25,126.25,221.25,341.25,Anthophila,284,500
17391,BD_71/Megachile centuncularis/Megachile centuncularis32787.jpg,112.5,106.25,277.5,283.75,Anthophila,500,358
17392,BD_71/Andrena fulva/Andrena fulva65223.jpeg,112.5,140.625,363.1116071428572,327.5,Anthophila,499,500
17393,BD_71/Andrena ventralis/Andrena ventralis62780.jpeg,154.01785714285714,55.24553571428572,332.5892857142857,303.0133928571428,Anthophila,500,375
17394,BD_71/Lithurgus chrysurus/Lithurgus chrysurus84993.jpg,182.5,118.75,373.75,242.5,Anthophila,500,334
17395,BD_71/Anthidiellum strigatum/Anthidiellum strigatum746.jpeg,60.0,105.0,335.0,263.75,Anthophila,500,375
17396,BD_71/Bombus hortorum/Bombus hortorum87919.jpg,145.0,27.500000000000004,403.75,223.75000000000003,Anthophila,500,333
17397,BD_71/Ceratina cucurbitina/Ceratina cucurbitina6204.jpg,394.0,170.04165649414062,556.0,428.0416564941406,Anthophila,800,530
17398,BD_71/Bombus argillaceus/Bombus argillaceus2816.jpg,121.25,82.5,381.25,306.24999999999994,Anthophila,500,421
17399,BD_71/Dasypoda hirtipes/Dasypoda hirtipes81310.jpg,133.75,11.7578125,498.75,331.7578125,Anthophila,500,334
17400,BD_71/Bombus pratorum/Bombus pratorum79549.jpg,1.25,65.0,208.75,295.0,Anthophila,375,500
17401,BD_71/Hylaeus variegatus/Hylaeus variegatus39669.jpg,116.25,116.25,290.0,382.5,Anthophila,473,500
17402,BD_71/Andrena flavipes/Andrena flavipes19558.jpeg,190.0,112.90178571428572,287.94642857142856,192.5,Anthophila,500,281
17403,BD_71/Andrena cineraria/Andrena cineraria75417.jpeg,28.75,42.5,334.82142857142856,421.875,Anthophila,375,500
17404,BD_71/Anthophora furcata/Anthophora furcata33882.jpg,163.75,159.5,376.25,307.5,Anthophila,500,406
17405,BD_71/Megachile centuncularis/Megachile centuncularis42748.jpg,128.75,128.75,285.0,312.5,Anthophila,375,500
17406,BD_71/Osmia bicolor/Osmia bicolor29438.jpeg,82.5,25.5078125,436.25,480.5078125,Anthophila,499,500
17407,BD_71/Andrena flavipes/Andrena flavipes26758.jpg,167.41071428571428,113.83928571428572,346.25,328.75,Anthophila,500,500
17408,BD_71/Bombus humilis/Bombus humilis50677.jpeg,107.14285714285714,65.29017857142857,368.75,305.5078125,Anthophila,500,375
17409,BD_71/Andrena clarkella/Andrena clarkella53718.jpeg,223.75,120.0,281.25,205.0,Anthophila,500,375
17410,BD_71/Bombus campestris/Bombus campestris7044.jpg,38.75,138.75,312.5,433.75,Anthophila,334,500
17411,BD_71/Colletes cunicularius/Colletes cunicularius24323.jpg,88.75,23.75,431.25,273.75,Anthophila,500,278
17412,BD_71/Bombus vestalis/Bombus vestalis83249.jpg,118.30357142857144,141.0625,403.75,356.25,Anthophila,500,427
17413,BD_71/Bombus lucorum/Bombus lucorum56215.jpg,121.25,13.75,482.5,375.0,Anthophila,500,375
17414,BD_71/Hylaeus variegatus/Hylaeus variegatus39691.jpg,138.75,180.0,382.5,348.75,Anthophila,500,482
17415,BD_71/Andrena cineraria/Andrena cineraria9592.jpeg,98.75,197.5,297.5,413.75,Anthophila,375,500
17416,BD_71/Bombus lapidarius/Bombus lapidarius74206.jpg,35.714285714285715,13.379464285714286,323.75,318.75000000000006,Anthophila,500,333
17417,BD_71/Osmia caerulescens/Osmia caerulescens71461.jpg,185.2678571428572,44.73214285714285,390.625,253.48214285714283,Anthophila,500,334
17418,BD_71/Osmia bicornis/Osmia bicornis54607.jpg,45.0,94.19642857142856,483.75,336.24999999999994,Anthophila,500,422
17419,BD_71/Anthidium florentinum/Anthidium florentinum15910.jpg,206.25,110.0,301.25,222.50000000000003,Anthophila,500,333
17420,BD_71/Bombus rupestris/Bombus rupestris84672.jpg,102.67857142857144,67.42021276595744,440.0,247.89893617021275,Anthophila,500,312
17421,BD_71/Colletes cunicularius/Colletes cunicularius23851.jpg,166.25,165.0,343.75,358.75,Anthophila,500,375
17422,BD_71/Andrena flavipes/Andrena flavipes2562.jpg,31.25,25.272321428571427,366.07142857142856,312.1875,Anthophila,500,333
17423,BD_71/Andrena fulva/Andrena fulva70272.jpg,67.5,101.25,468.75,446.4285714285714,Anthophila,500,500
17424,BD_71/Bombus rupestris/Bombus rupestris82778.jpeg,77.50000000000001,186.25,308.75000000000006,317.5,Anthophila,338,500
17425,BD_71/Andrena nitida/P3290988-Andrena-femelle - copie.jpg,26.785714285714285,63.89732142857142,415.1785714285714,330.9553571428572,Anthophila,500,367
17426,BD_71/Bombus lucorum/Bombus lucorum31593.jpg,140.0,81.25,306.25,248.75,Anthophila,500,375
17427,BD_71/Andrena gravida/P4010032-Andrena-femelle - copie.jpg,23.75,53.75,446.25,371.25,Anthophila,500,381
17428,BD_71/Bombus campestris/Bombus campestris87420.jpeg,42.50000000000001,100.0,308.75,323.75,Anthophila,368,500
17429,BD_71/Megachile sculpturalis/Megachile sculpturalis13833.jpg,186.25,219.2578125,306.25,316.7578125,Anthophila,500,500
17430,BD_71/Andrena flavipes/Andrena flavipes8161.jpeg,28.75,46.875,312.5,313.75,Anthophila,500,375
17431,BD_71/Dasypoda hirtipes/Dasypoda hirtipes82097.jpg,233.75,71.7578125,430.0,254.25781250000003,Anthophila,500,334
17432,BD_71/Bombus muscorum/Bombus muscorum85136.jpeg,85.0,205.3571428571429,187.5,311.25,Anthophila,286,500
17433,BD_71/Apis mellifera/Apis mellifera9502.jpg,130.0,104.0,704.0,550.0,Anthophila,800,600
17434,BD_71/Bombus pratorum/a_a_de_aterminerh.jpg,18.75,8.75,480.0,397.5,Anthophila,500,406
17435,BD_71/Bombus pascuorum/Bombus pascuorum53277.jpg,46.25,12.5,492.5,451.25,Anthophila,500,495
17436,BD_71/Anthidium florentinum/Anthidium florentinum14807.jpg,140.625,50.0,412.5,298.75,Anthophila,500,375
17437,BD_71/Andrena denticulata/Andrena denticulata45731.jpg,197.5,92.5,323.75,296.25,Anthophila,500,397
17438,BD_71/Osmia bicornis/Osmia bicornis67918.jpeg,49.10714285714285,104.08928571428572,424.1071428571428,326.625,Anthophila,500,402
17439,BD_71/Andrena florea/Andrena florea52470.jpg,21.25,84.73660714285714,470.9821428571428,281.25,Anthophila,500,333
17440,BD_71/Anthidium oblongatum/Anthidium oblongatum82573.jpeg,133.75,145.08928571428572,455.0,446.25,Anthophila,500,500
17441,BD_71/Osmia aurulenta/Osmia aurulenta30599.jpg,145.08928571428572,113.0078125,268.75,260.5078125,Anthophila,500,333
17442,BD_71/Bombus lucorum/Bombus lucorum26181.jpg,93.75,123.75,381.25,431.25,Anthophila,500,490
17443,BD_71/Bombus campestris/Bombus campestris37609.jpeg,97.5,1.25,365.0,358.75,Anthophila,500,375
17444,BD_71/Andrena haemorrhoa/Andrena haemorrhoa93281.jpg,109.375,70.3125,305.80357142857144,331.47321428571433,Anthophila,500,375
17445,BD_71/Andrena vaga/andrena3.jpg,110.0,78.75,423.75,283.75,Anthophila,500,375
17446,BD_71/Osmia caerulescens/Osmia caerulescens65768.jpg,78.75,253.0078125,140.0,319.2578125,Anthophila,400,500
