path,xmin,ymin,xmax,ymax,label,width,height
BD_71/Osmia cornuta/Osmia cornuta24698.jpg,63.75000000000001,58.035714285714285,272.8794642857143,370.0,Osmia cornuta,375,500
BD_71/Osmia cornuta/Osmia cornuta37.jpg,100.44642857142856,82.91517857142858,421.25,335.0,Osmia cornuta,500,453
BD_71/Osmia cornuta/Osmia cornuta10306.jpg,101.25,118.75,266.25,326.25,Osmia cornuta,321,500
BD_71/Osmia cornuta/Osmia cornuta7535.jpeg,31.25,43.75,376.25,279.57589285714283,Osmia cornuta,500,375
BD_71/Osmia cornuta/Osmia cornuta7682.jpeg,58.75,12.5,398.75,366.25,Osmia cornuta,500,375
BD_71/Osmia cornuta/Osmia cornuta63442.jpeg,138.39285714285714,30.133928571428573,360.0,327.5,Osmia cornuta,500,375
BD_71/Osmia cornuta/Osmia cornuta56768.jpeg,62.5,83.70535714285714,392.8571428571428,306.3616071428571,Osmia cornuta,500,375
BD_71/Osmia cornuta/Osmia cornuta53370.jpg,186.25,172.5,328.125,296.99999999999994,Osmia cornuta,500,432
BD_71/Osmia cornuta/Osmia cornuta2497.jpg,3.75,6.25,497.5,331.25000000000006,Osmia cornuta,500,333
BD_71/Osmia cornuta/Osmia cornuta59949.jpeg,151.78571428571428,50.37499999999999,420.0,333.75,Osmia cornuta,500,434
BD_71/Osmia cornuta/Osmia cornuta55102.jpeg,88.75,31.875,391.25,333.74999999999994,Osmia cornuta,500,357
BD_71/Osmia cornuta/Osmia cornuta57975.jpeg,55.0,38.75,371.25,326.25,Osmia cornuta,500,391
BD_71/Osmia cornuta/Osmia cornuta50335.jpeg,48.75,6.25,262.5,290.0,Osmia cornuta,500,323
BD_71/Osmia cornuta/Osmia cornuta50335.jpeg,141.25,80.00000000000001,351.25,295.00000000000006,Osmia cornuta,500,323
BD_71/Osmia cornuta/Osmia cornuta7721.jpg,126.26,96.76,335.12,377.6,Osmia cornuta,424,472
BD_71/Osmia cornuta/Osmia cornuta59435.jpg,100.0,137.5,377.50000000000006,407.5,Osmia cornuta,438,500
BD_71/Osmia cornuta/Osmia cornuta55929.jpeg,180.0,91.25,312.5,251.25,Osmia cornuta,500,427
BD_71/Osmia cornuta/Osmia cornuta93911.jpg,91.0625,58.75,331.25000000000006,418.75,Osmia cornuta,434,500
BD_71/Osmia cornuta/dsc_0252.jpg,121.25,23.75,425.0,297.50000000000006,Osmia cornuta,500,333
BD_71/Osmia cornuta/Osmia cornuta56584.jpeg,75.0,96.25,456.25,326.25,Osmia cornuta,500,375
BD_71/Osmia cornuta/Osmia cornuta1058.jpg,47.5,18.75,340.0,255.00000000000003,Osmia cornuta,500,375
BD_71/Osmia cornuta/Osmia cornuta57969.jpeg,252.5,85.0,416.25,246.25,Osmia cornuta,500,356
BD_71/Osmia cornuta/Osmia cornuta8194.jpeg,21.25,131.25,227.5,286.25,Osmia cornuta,500,333
BD_71/Osmia cornuta/Osmia cornuta8194.jpeg,197.5,50.0,391.25,226.25000000000003,Osmia cornuta,500,333
BD_71/Osmia cornuta/Osmia cornuta21477.jpg,42.410714285714285,68.75,456.25,267.5892857142858,Osmia cornuta,500,333
BD_71/Osmia cornuta/Osmia cornuta60562.jpeg,68.75,213.75,238.75000000000003,348.75,Osmia cornuta,375,500
BD_71/Osmia cornuta/Osmia cornuta21239.jpg,122.5,115.0,263.75,291.25,Osmia cornuta,500,333
BD_71/Osmia cornuta/Osmia cornuta21239.jpg,190.0,56.25000000000001,297.5,290.0,Osmia cornuta,500,333
BD_71/Osmia cornuta/Osmia cornuta21239.jpg,240.0,51.25,326.25,281.25,Osmia cornuta,500,333
BD_71/Osmia cornuta/Osmia cornuta21239.jpg,292.5,78.75000000000001,416.25,291.25,Osmia cornuta,500,333
BD_71/Osmia cornuta/Osmia cornuta88899.jpeg,116.07142857142856,58.59375,326.25,263.75,Osmia cornuta,500,375
BD_71/Osmia cornuta/Osmia cornuta88899.jpeg,158.75,105.0,420.0,292.5,Osmia cornuta,500,375
BD_71/Osmia cornuta/Osmia cornuta59440.jpg,104.91071428571428,65.41071428571429,421.25,272.5,Osmia cornuta,500,333
BD_71/Osmia cornuta/Osmia cornuta21936.jpeg,121.25,26.250000000000004,383.9285714285714,266.10267857142856,Osmia cornuta,500,333
BD_71/Osmia cornuta/Osmia cornuta1007.jpeg,146.25,86.25,391.25,403.75,Osmia cornuta,500,500
BD_71/Osmia cornuta/Osmia cornuta62278.jpeg,182.5,107.5,361.25,296.25,Osmia cornuta,500,421
BD_71/Osmia cornuta/Osmia cornuta20912.jpg,40.0,106.25,460.0,266.25,Osmia cornuta,500,333
BD_71/Osmia cornuta/Osmia cornuta107.jpg,150.0,11.250000000000002,450.0,287.0,Osmia cornuta,500,287
BD_71/Osmia cornuta/Osmia cornuta7867.jpg,62.5,91.25,330.0,280.0,Osmia cornuta,500,365
BD_71/Osmia cornuta/Osmia cornuta7867.jpg,101.25,91.25,366.25,331.25,Osmia cornuta,500,365
BD_71/Osmia cornuta/Osmia cornuta27954.jpeg,76.25,203.75,185.0,298.75,Osmia cornuta,375,500
BD_71/Osmia cornuta/Osmia cornuta21474.jpg,133.75,40.00000000000001,398.75,230.00000000000003,Osmia cornuta,500,333
BD_71/Osmia cornuta/Osmia cornuta21474.jpg,140.0,107.5,386.25,306.25000000000006,Osmia cornuta,500,333
BD_71/Osmia cornuta/Osmia cornuta21337.jpg,91.25,62.5,371.25,343.75,Osmia cornuta,500,375
BD_71/Osmia cornuta/Osmia cornuta56748.jpg,111.25,85.0,353.74999999999994,348.75,Osmia cornuta,406,500
BD_71/Osmia cornuta/Osmia cornuta20915.jpg,46.25,93.75,222.99107142857144,348.75,Osmia cornuta,333,500
BD_71/Osmia cornuta/Osmia cornuta73913.jpeg,141.25,15.0,411.25,341.25,Osmia cornuta,500,374
BD_71/Osmia cornuta/Osmia cornuta58005.jpeg,28.459821428571427,122.5,307.5,441.25,Osmia cornuta,375,500
BD_71/Osmia cornuta/Osmia cornuta2926.jpeg,73.75,141.25,430.0,431.25,Osmia cornuta,496,500
BD_71/Osmia cornuta/Osmia cornuta56518.jpeg,61.25,103.75,395.0,423.75,Osmia cornuta,454,500
BD_71/Osmia cornuta/andrena_800x600.jpg,38.75,96.25,280.0,431.25,Osmia cornuta,322,500
BD_71/Osmia cornuta/Osmia cornuta8836.jpg,125.0,26.785714285714285,363.8392857142857,341.25,Osmia cornuta,500,375
BD_71/Osmia cornuta/Osmia cornuta55731.jpg,57.49999999999999,73.75,232.5,285.0,Osmia cornuta,375,500
BD_71/Osmia cornuta/Osmia cornuta58817.jpeg,44.642857142857146,50.223214285714285,350.44642857142856,276.22767857142856,Osmia cornuta,500,375
BD_71/Osmia cornuta/Osmia cornuta55675.jpg,80.35714285714286,75.13392857142857,372.7678571428572,310.5535714285715,Osmia cornuta,500,374
BD_71/Osmia cornuta/30_03_2005_b.jpg,89.28571428571429,77.00892857142857,395.0,315.0,Osmia cornuta,500,375
BD_71/Osmia cornuta/Osmia cornuta21164.jpeg,187.5,77.00892857142857,377.5,350.0,Osmia cornuta,500,375
BD_71/Osmia cornuta/Osmia cornuta8122.jpeg,135.0,201.25,222.50000000000003,271.25,Osmia cornuta,375,500
BD_71/Osmia cornuta/Osmia cornuta57330.jpeg,80.35714285714286,16.741071428571427,321.25,256.25,Osmia cornuta,500,375
BD_71/Osmia cornuta/Osmia cornuta60468.jpeg,210.00000000000003,123.75,237.5,150.0,Osmia cornuta,375,500
BD_71/Osmia cornuta/Osmia cornuta60468.jpeg,136.25,208.75,167.5,238.75,Osmia cornuta,375,500
BD_71/Osmia cornuta/Osmia cornuta7832.jpeg,91.25,1.2500000000000002,341.25,281.25,Osmia cornuta,500,333
BD_71/Osmia cornuta/Osmia cornuta57386.jpeg,100.0,176.25,268.75,325.0,Osmia cornuta,375,500
BD_71/Osmia cornuta/Osmia cornuta57386.jpeg,46.25,182.5,226.25000000000003,336.25,Osmia cornuta,375,500
BD_71/Osmia cornuta/Osmia cornuta52449.jpeg,66.03571428571429,62.5,267.2142857142857,401.7857142857143,Osmia cornuta,344,500
BD_71/Osmia cornuta/Osmia cornuta57337.jpg,142.5,21.25,444.1964285714286,279.4821428571428,Osmia cornuta,500,333
BD_71/Osmia cornuta/Osmia cornuta8196.jpeg,4.464285714285714,80.27678571428571,466.25,265.0,Osmia cornuta,500,333
BD_71/Osmia cornuta/Osmia cornuta1086.jpg,228.75,36.830357142857146,473.2142857142857,288.75,Osmia cornuta,500,375
BD_71/Osmia cornuta/Osmia cornuta55979.jpeg,67.5,37.5,418.75,272.5,Osmia cornuta,500,375
BD_71/Osmia cornuta/Osmia cornuta23824.jpeg,21.25,133.92857142857142,321.42857142857144,390.0,Osmia cornuta,375,500
BD_71/Osmia cornuta/Osmia cornuta30214.jpeg,141.25,95.0,372.5,371.25,Osmia cornuta,491,500
BD_71/Osmia cornuta/Osmia cornuta55673.jpeg,120.53571428571428,89.70535714285712,390.0,336.25,Osmia cornuta,500,394
BD_71/Osmia cornuta/Osmia cornuta25838.jpeg,116.25,190.0,221.25,241.25,Osmia cornuta,281,500
BD_71/Osmia cornuta/Osmia cornuta51303.jpeg,151.17857142857142,91.51785714285714,426.8571428571428,337.05357142857144,Osmia cornuta,498,500
BD_71/Osmia cornuta/Osmia cornuta68024.jpeg,186.25,121.25,292.5,241.25,Osmia cornuta,500,375
BD_71/Osmia cornuta/Osmia cornuta22187.jpeg,80.35714285714286,61.941964285714285,388.3928571428572,281.25,Osmia cornuta,500,375
BD_71/Osmia cornuta/Osmia cornuta956.jpg,93.75,50.0,373.75,301.25,Osmia cornuta,500,375
BD_71/Osmia cornuta/Osmia cornuta55978.jpeg,82.5,43.75,411.25,296.25,Osmia cornuta,500,375
BD_71/Osmia cornuta/Osmia cornuta21077.jpg,43.75,87.5,77.5,128.75,Osmia cornuta,500,333
BD_71/Osmia cornuta/Osmia cornuta21077.jpg,141.25,138.75,170.0,162.50000000000003,Osmia cornuta,500,333
BD_71/Osmia cornuta/Osmia cornuta21077.jpg,226.25,91.25,252.5,126.25,Osmia cornuta,500,333
BD_71/Osmia cornuta/Osmia cornuta21077.jpg,246.25,85.0,270.0,130.0,Osmia cornuta,500,333
BD_71/Osmia cornuta/Osmia cornuta21077.jpg,223.75,6.25,266.25,28.750000000000004,Osmia cornuta,500,333
BD_71/Osmia cornuta/Osmia cornuta21077.jpg,291.25,81.25000000000001,331.25,118.75,Osmia cornuta,500,333
BD_71/Osmia cornuta/Osmia cornuta21077.jpg,311.25,51.25,338.75,85.0,Osmia cornuta,500,333
BD_71/Osmia cornuta/Osmia cornuta21077.jpg,336.25,50.0,367.5,85.0,Osmia cornuta,500,333
BD_71/Osmia cornuta/Osmia cornuta21077.jpg,361.25,16.25,392.5,48.75,Osmia cornuta,500,333
BD_71/Osmia cornuta/Osmia cornuta21077.jpg,327.5,0.0,356.25,16.25,Osmia cornuta,500,333
BD_71/Osmia cornuta/Osmia cornuta21077.jpg,440.0,60.00000000000001,461.25,81.25000000000001,Osmia cornuta,500,333
BD_71/Osmia cornuta/Osmia cornuta21077.jpg,346.25,95.0,380.0,122.5,Osmia cornuta,500,333
BD_71/Osmia cornuta/Osmia cornuta58307.jpg,186.25,125.0,392.5,361.25,Osmia cornuta,500,435
BD_71/Osmia cornuta/Osmia cornuta11165.jpg,91.51785714285714,80.35714285714286,399.5535714285714,297.99107142857144,Osmia cornuta,500,375
BD_71/Osmia cornuta/Osmia cornuta22070.jpeg,82.58928571428571,55.00000000000001,350.0,322.04017857142856,Osmia cornuta,500,403
BD_71/Osmia cornuta/Osmia cornuta39147.jpg,158.75,102.5,321.25,273.75,Osmia cornuta,500,375
BD_71/Osmia cornuta/Osmia cornuta3519.jpg,123.75,122.5,357.5,298.75,Osmia cornuta,500,375
BD_71/Osmia cornuta/Osmia cornuta2432.jpeg,89.28571428571429,87.65625,421.875,288.46874999999994,Osmia cornuta,500,357
BD_71/Osmia cornuta/Osmia cornuta7847.jpg,120.0,112.5,442.5,340.0,Osmia cornuta,500,427
BD_71/Osmia cornuta/Osmia cornuta21901.jpeg,412.5,180.0,456.25,247.5,Osmia cornuta,500,375
BD_71/Osmia cornuta/Osmia cornuta7632.jpg,262.5,151.25,331.25,222.5,Osmia cornuta,375,500
BD_71/Osmia cornuta/Osmia cornuta60629.jpeg,97.5,237.5,248.75,430.0,Osmia cornuta,375,500
BD_71/Osmia cornuta/Osmia cornuta66673.jpeg,122.5,52.5,337.5,411.25,Osmia cornuta,468,500
BD_71/Osmia cornuta/Osmia cornuta9107.jpeg,95.0,27.500000000000004,351.25,296.25000000000006,Osmia cornuta,500,333
BD_71/Osmia cornuta/Osmia cornuta30044.jpeg,67.5,232.5,96.25,260.0,Osmia cornuta,281,500
BD_71/Osmia cornuta/Osmia cornuta30044.jpeg,56.25,263.75,81.25,291.25,Osmia cornuta,281,500
BD_71/Osmia cornuta/Osmia cornuta60365.jpeg,104.91071428571428,69.87053571428571,311.25,301.25000000000006,Osmia cornuta,500,333
BD_71/Osmia cornuta/Osmia cornuta21361.jpeg,121.25,141.25,356.25,298.75,Osmia cornuta,500,375
BD_71/Osmia cornuta/Osmia cornuta54073.jpeg,67.5,37.5,298.75,276.25,Osmia cornuta,500,372
BD_71/Osmia cornuta/Osmia cornuta54073.jpeg,232.5,87.5,378.75,216.25,Osmia cornuta,500,372
BD_71/Osmia cornuta/Osmia cornuta57008.jpeg,66.96428571428571,39.89732142857143,446.25,291.25,Osmia cornuta,500,331
BD_71/Osmia cornuta/Osmia cornuta57119.jpeg,95.0,151.25,368.75,367.5,Osmia cornuta,375,500
BD_71/Osmia cornuta/Osmia cornuta61932.jpg,150.0,100.0,451.25,397.5,Osmia cornuta,500,477
BD_71/Osmia cornuta/Osmia cornuta59662.jpg,95.98214285714286,70.3125,400.0,305.0,Osmia cornuta,500,375
BD_71/Osmia cornuta/Osmia cornuta57140.jpeg,138.39285714285714,90.42857142857144,400.0,316.25,Osmia cornuta,500,422
BD_71/Osmia cornuta/Osmia cornuta92414.jpeg,221.25,146.25,278.75,226.25000000000003,Osmia cornuta,500,375
BD_71/Osmia cornuta/Osmia cornuta92414.jpeg,383.75,246.25,435.0,317.5,Osmia cornuta,500,375
BD_71/Osmia cornuta/Osmia cornuta58784.jpg,56.24999999999999,180.0,271.25,351.25,Osmia cornuta,431,500
BD_71/Osmia cornuta/Osmia cornuta58075.jpg,196.25,255.0,317.49999999999994,435.0,Osmia cornuta,396,500
BD_71/Osmia cornuta/Osmia cornuta56262.jpeg,136.16071428571428,89.91964285714286,435.0,322.5,Osmia cornuta,500,373
BD_71/Osmia cornuta/Osmia cornuta55468.jpeg,23.75,125.0,357.5,371.25,Osmia cornuta,374,500
BD_71/Osmia cornuta/Osmia cornuta63910.jpeg,103.75,62.5,415.0,306.24999999999994,Osmia cornuta,500,382
BD_71/Osmia cornuta/Osmia cornuta2463.jpeg,121.25,115.0,350.5267857142857,366.07142857142856,Osmia cornuta,473,500
BD_71/Osmia cornuta/Osmia cornuta8531.jpeg,93.75,117.05357142857144,376.25,397.5,Osmia cornuta,500,437
BD_71/Osmia cornuta/Osmia cornuta56280.jpeg,113.75,137.5,316.25,352.5,Osmia cornuta,500,500
BD_71/Osmia cornuta/Osmia cornuta7696.jpeg,86.25,57.50000000000001,472.5,266.25,Osmia cornuta,500,333
BD_71/Osmia cornuta/Osmia cornuta21419.jpeg,127.5,298.75,286.25,462.5,Osmia cornuta,375,500
BD_71/Osmia cornuta/Osmia cornuta21324.jpg,92.5,66.25,426.25,275.0223214285714,Osmia cornuta,500,333
BD_71/Osmia cornuta/Osmia cornuta20240.jpeg,276.25,161.25000000000003,422.5,271.25,Osmia cornuta,500,333
BD_71/Osmia cornuta/Osmia cornuta33032.jpg,113.83928571428572,157.58035714285714,380.0,296.25000000000006,Osmia cornuta,500,333
BD_71/Osmia cornuta/Osmia cornuta7795.jpeg,200.0,71.25,388.75,230.0,Osmia cornuta,500,375
BD_71/Osmia cornuta/Osmia cornuta59355.jpeg,148.75,56.25,393.75,245.0,Osmia cornuta,500,425
BD_71/Osmia cornuta/Osmia cornuta59355.jpeg,107.5,118.75,351.25,283.75,Osmia cornuta,500,425
BD_71/Osmia cornuta/Osmia cornuta8090.jpeg,133.75,108.75,246.25,188.75,Osmia cornuta,500,333
BD_71/Osmia cornuta/osmie - 1.jpg,110.0,87.5,367.5,318.75000000000006,Osmia cornuta,500,333
BD_71/Osmia cornuta/Osmia cornuta61662.jpeg,165.0,147.5,351.2678571428571,390.625,Osmia cornuta,498,500
BD_71/Osmia cornuta/Osmia cornuta23604.jpeg,102.5,203.75,291.25,371.25,Osmia cornuta,464,500
BD_71/Osmia cornuta/Osmia cornuta7595.jpg,126.25,106.25,328.75,476.25,Osmia cornuta,375,500
BD_71/Osmia cornuta/Osmia cornuta8131.jpeg,82.03125,95.98214285714286,326.25,382.5,Osmia cornuta,375,500
BD_71/Osmia cornuta/Osmia cornuta20913.jpg,17.857142857142858,50.54464285714285,366.25,293.75000000000006,Osmia cornuta,500,333
BD_71/Osmia cornuta/Osmia cornuta2248.jpeg,91.51785714285714,85.0,451.25,290.25,Osmia cornuta,500,378
BD_71/Osmia cornuta/Osmia cornuta59433.jpg,127.23214285714285,57.97767857142857,428.75,293.75000000000006,Osmia cornuta,500,333
BD_71/Osmia cornuta/Osmia cornuta22303.jpg,133.92857142857142,50.35714285714285,383.9285714285714,305.5,Osmia cornuta,500,376
BD_71/Osmia cornuta/Osmia cornuta56570.jpg,93.75,127.5,371.25,382.5,Osmia cornuta,500,458
BD_71/Osmia cornuta/Osmia cornuta23580.jpeg,181.25,272.5,221.25,317.5,Osmia cornuta,375,500
BD_71/Osmia cornuta/Osmia cornuta58894.jpeg,136.16071428571428,51.71875,462.0535714285715,246.77232142857144,Osmia cornuta,500,331
BD_71/Osmia cornuta/Osmia cornuta2340.jpg,113.83928571428572,40.17857142857143,395.0892857142857,266.18303571428567,Osmia cornuta,500,375
BD_71/Osmia cornuta/Osmia cornuta2577.jpeg,129.46428571428572,113.83928571428572,375.0,355.0,Osmia cornuta,500,500
BD_71/Osmia cornuta/08032014_p308017b.jpg,131.69642857142858,5.022321428571429,330.35714285714283,324.7767857142858,Osmia cornuta,500,375
BD_71/Osmia cornuta/Osmia cornuta55031.jpeg,68.63839285714286,64.73214285714286,276.22767857142856,370.5357142857143,Osmia cornuta,375,500
BD_71/Osmia cornuta/Osmia cornuta21148.jpeg,95.0,65.0,406.25,296.25,Osmia cornuta,500,380
BD_71/Osmia cornuta/Osmia cornuta67416.jpg,136.25,131.25,315.0,410.0,Osmia cornuta,375,500
BD_71/Osmia cornuta/Osmia cornuta51240.jpeg,51.25,91.25,226.25,197.5,Osmia cornuta,281,500
BD_71/Osmia cornuta/Osmia cornuta51240.jpeg,21.25,171.25,247.5,316.25,Osmia cornuta,281,500
BD_71/Osmia cornuta/Osmia cornuta57207.jpg,192.5,96.25,300.0,206.25,Osmia cornuta,500,333
BD_71/Osmia cornuta/Osmia cornuta59438.jpg,31.25,46.25,381.25,275.0,Osmia cornuta,500,333
BD_71/Osmia cornuta/Osmia cornuta21750.jpg,96.25,61.25000000000001,443.75,281.25,Osmia cornuta,500,333
BD_71/Osmia cornuta/Osmia cornuta8647.jpg,216.25,32.5,408.75,310.0,Osmia cornuta,500,375
BD_71/Osmia cornuta/Osmia cornuta22530.jpeg,91.51785714285714,73.75000000000001,396.25,304.75446428571433,Osmia cornuta,500,333
BD_71/Osmia cornuta/Osmia cornuta57963.jpeg,120.53571428571428,68.19642857142857,396.25,334.99999999999994,Osmia cornuta,500,402
BD_71/Osmia cornuta/Osmia cornuta184.jpg,138.75,41.25,380.0,461.25000000000006,Osmia cornuta,500,499
BD_71/Osmia cornuta/Osmia cornuta7923.jpeg,91.25,116.25,200.0,270.0,Osmia cornuta,500,375
BD_71/Osmia cornuta/Osmia cornuta57277.jpeg,182.5,16.25,391.25,287.5,Osmia cornuta,500,375
BD_71/Osmia cornuta/Osmia cornuta57277.jpeg,133.75,125.0,332.5,288.75,Osmia cornuta,500,375
BD_71/Osmia cornuta/Osmia cornuta63020.jpeg,170.0,100.0,375.0,271.25,Osmia cornuta,500,375
BD_71/Osmia cornuta/Osmia cornuta8003.jpg,93.75,155.0,302.5,401.25,Osmia cornuta,452,500
BD_71/Osmia cornuta/Osmia cornuta8003.jpg,206.25,106.25,386.25,343.75,Osmia cornuta,452,500
BD_71/Osmia cornuta/Osmia cornuta20455.jpeg,105.0,26.250000000000004,353.75,311.25,Osmia cornuta,500,375
BD_71/Osmia cornuta/P1230539 - ID.jpg,141.25,15.0,401.25,358.75,Osmia cornuta,500,375
BD_71/Osmia cornuta/Osmia cornuta20574.jpeg,116.07142857142856,93.75,357.5,221.25,Osmia cornuta,500,375
BD_71/Osmia cornuta/Osmia cornuta20574.jpeg,166.25,156.25,403.75,266.25,Osmia cornuta,500,375
BD_71/Osmia cornuta/Osmia cornuta21471.jpg,102.67857142857144,66.89732142857143,433.75,265.0,Osmia cornuta,500,333
BD_71/Osmia cornuta/Megachilidae - Osmia cornuta F - Bourgneuf 28 03 20 37-2 - Copie.jpg,133.75,41.25,417.4107142857143,307.1607142857143,Osmia cornuta,500,334
BD_71/Osmia cornuta/Osmia cornuta57559.jpg,47.49999999999999,30.0,378.75,393.75,Osmia cornuta,462,500
BD_71/Osmia cornuta/Osmia cornuta65443.jpeg,142.5,120.0,288.75,242.50000000000003,Osmia cornuta,500,333
BD_71/Osmia cornuta/Osmia cornuta65640.jpeg,155.0,182.5,196.25,223.75,Osmia cornuta,500,375
BD_71/Osmia cornuta/Osmia cornuta96892.jpeg,73.66071428571429,74.33035714285714,406.25,261.6428571428572,Osmia cornuta,500,333
BD_71/Osmia cornuta/Osmia cornuta30813.jpg,37.94642857142857,106.85714285714286,158.75,252.5,Osmia cornuta,500,352
BD_71/Osmia cornuta/Osmia cornuta20861.jpg,35.0,95.0,361.25,477.5,Osmia cornuta,375,500
BD_71/Osmia cornuta/Osmia cornuta65419.jpg,60.0,127.5,316.25,361.25,Osmia cornuta,375,500
BD_71/Osmia cornuta/Osmia cornuta61829.jpg,153.75,100.0,290.0,251.25,Osmia cornuta,375,500
BD_71/Osmia cornuta/Osmia cornuta8657.jpg,148.75,63.75000000000001,323.75,268.75,Osmia cornuta,500,375
BD_71/Osmia cornuta/Osmia cornuta55623.jpeg,107.14285714285714,50.54464285714285,357.1428571428572,298.8080357142857,Osmia cornuta,500,333
BD_71/Osmia cornuta/Osmia cornuta55292.jpeg,51.89732142857143,111.60714285714286,258.75,270.0,Osmia cornuta,375,500
BD_71/Osmia cornuta/Osmia cornuta73316.jpeg,115.0,20.0,352.5,337.5,Osmia cornuta,500,375
BD_71/Osmia cornuta/Osmia cornuta901.jpg,76.25,170.0,366.25,403.75,Osmia cornuta,375,500
BD_71/Osmia cornuta/Osmia cornuta901.jpg,76.25,281.25,336.25,441.25,Osmia cornuta,375,500
BD_71/Osmia cornuta/Osmia cornuta60295.jpeg,133.75,140.0,356.25,460.0,Osmia cornuta,375,500
BD_71/Osmia cornuta/Osmia cornuta21749.jpg,98.21428571428572,25.272321428571427,381.25,273.75,Osmia cornuta,500,333
BD_71/Osmia cornuta/Osmia cornuta21165.jpeg,1.25,133.75,367.5,380.0,Osmia cornuta,375,500
BD_71/Osmia cornuta/Osmia cornuta21274.jpeg,142.85714285714286,30.133928571428573,347.5,283.75,Osmia cornuta,500,375
BD_71/Osmia cornuta/Osmia cornuta21184.jpg,136.25,33.75,391.25,298.75000000000006,Osmia cornuta,500,333
BD_71/Osmia cornuta/Osmia cornuta61291.jpg,147.5,50.0,341.25,331.25,Osmia cornuta,500,375
BD_71/Osmia cornuta/Osmia cornuta22295.jpg,87.05357142857143,57.97767857142857,422.5,261.25,Osmia cornuta,500,333
BD_71/Osmia cornuta/Osmia cornuta59225.jpeg,120.53571428571428,75.0,371.25,309.7098214285715,Osmia cornuta,500,375
BD_71/Osmia cornuta/Osmia cornuta55252.jpeg,37.5,16.25,387.5,351.25,Osmia cornuta,500,376
BD_71/Osmia cornuta/Osmia cornuta21370.jpeg,85.0,216.25,156.25,328.75,Osmia cornuta,375,500
BD_71/Osmia cornuta/Osmia cornuta21098.jpeg,82.5,73.66071428571429,386.25,317.5,Osmia cornuta,500,375
BD_71/Osmia cornuta/Osmia cornuta55999.jpeg,136.25,63.75,413.75,308.75,Osmia cornuta,500,417
BD_71/Osmia cornuta/Osmia cornuta3403.jpg,55.80357142857143,89.19642857142857,418.75,278.75,Osmia cornuta,500,333
BD_71/Osmia cornuta/Osmia cornuta7701.jpg,101.25,66.25,263.75,308.75,Osmia cornuta,388,500
BD_71/Osmia cornuta/Osmia cornuta21677.jpg,122.76785714285714,118.30357142857144,361.6071428571428,372.7678571428571,Osmia cornuta,500,500
BD_71/Osmia cornuta/Osmia cornuta57451.jpg,56.25,260.0,208.75,486.25,Osmia cornuta,500,500
BD_71/Osmia cornuta/Osmia cornuta2963.jpg,77.5,62.5,140.0,171.25,Osmia cornuta,375,500
BD_71/Osmia cornuta/Osmia cornuta8240.jpg,95.0,33.75,232.5,166.25,Osmia cornuta,500,375
BD_71/Osmia cornuta/Osmia cornuta8240.jpg,237.5,151.25,371.25,325.0,Osmia cornuta,500,375
BD_71/Osmia cornuta/Osmia cornuta55927.jpeg,118.75,126.25,336.25,385.00000000000006,Osmia cornuta,500,474
BD_71/Osmia cornuta/Osmia cornuta55908.jpg,28.75,116.25,211.25,296.25,Osmia cornuta,375,500
BD_71/Osmia cornuta/Osmia cornuta55799.jpeg,26.25,135.0,267.5,345.0,Osmia cornuta,281,500
BD_71/Osmia cornuta/Osmia cornuta24643.jpg,120.0,136.25,355.0,336.25,Osmia cornuta,500,488
BD_71/Osmia cornuta/Osmia cornuta23068.jpeg,101.25,111.25,353.75,366.25,Osmia cornuta,375,500
BD_71/Osmia cornuta/Osmia cornuta56121.jpg,70.3125,89.28571428571429,277.5,357.5,Osmia cornuta,375,500
BD_71/Osmia cornuta/Osmia cornuta66959.jpeg,147.5,11.25,411.25,320.00000000000006,Osmia cornuta,500,333
BD_71/Osmia cornuta/Osmia cornuta72001.jpg,56.25,76.25,306.25,376.25,Osmia cornuta,375,500
BD_71/Osmia cornuta/Osmia cornuta2249.jpeg,120.53571428571428,20.89285714285714,355.0,291.25,Osmia cornuta,500,390
BD_71/Osmia cornuta/Osmia cornuta21293.jpg,182.5,100.0,336.25,321.25,Osmia cornuta,500,467
BD_71/Osmia cornuta/Osmia cornuta28875.jpeg,201.25,128.75,270.0,210.0,Osmia cornuta,500,281
BD_71/Osmia cornuta/Osmia cornuta20544.jpg,26.785714285714285,52.5,370.0,226.25,Osmia cornuta,500,336
BD_71/Osmia cornuta/Osmia cornuta61315.jpeg,221.25,53.75,372.5,242.5,Osmia cornuta,500,434
BD_71/Osmia cornuta/Osmia cornuta8447.jpg,21.25,231.25,286.25,418.75,Osmia cornuta,375,500
BD_71/Osmia cornuta/Osmia cornuta9138.jpg,148.75,65.0,246.25,126.25,Osmia cornuta,500,333
BD_71/Osmia cornuta/Osmia cornuta9138.jpg,245.0,66.25,295.0,102.5,Osmia cornuta,500,333
BD_71/Osmia cornuta/Osmia cornuta9138.jpg,168.75,170.0,253.75,263.75,Osmia cornuta,500,333
BD_71/Osmia cornuta/Osmia cornuta21359.jpg,95.0,101.25,353.75,378.75,Osmia cornuta,484,500
BD_71/Osmia cornuta/Osmia cornuta54711.jpeg,186.25,72.5,346.25,288.75,Osmia cornuta,500,375
BD_71/Osmia cornuta/Osmia cornuta57756.jpeg,185.0,236.25,221.25,316.25,Osmia cornuta,375,500
