paths;label;bdd
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/128485606.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/100543834.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/194333291.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/118319358.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/185093823.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/75193377.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/74531804.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/132550752.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/69375174.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/122232894.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/183178223.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/74117421.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/71744263.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/120796559.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/70352362.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/71513682.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/115571218.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/125156343.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/67443969.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/132131977.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/132607188.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/70784848.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/121807930.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/138931889.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/101577876.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/67811678.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/121132939.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/124438684.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/199104162.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/98419832.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/122031627.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/114934190.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/197183811.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/119525111.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/193889634.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/183178290.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/68819392.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/68364816.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/118359636.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/17510040.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/35730866.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/79595344.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/70519665.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/42666464.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/259960618.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/122184077.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/224239942.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/129803501.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/68020706.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/90067013.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/200027799.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/118534184.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/123383178.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/199405679.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/190388355.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/120938281.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/32539737.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/118562902.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/188771427.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/39287473.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/189793277.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/75793493.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/120801480.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/110538054.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/121850851.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/196470229.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/118385077.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/78095034.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/195679873.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/121159018.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/70880962.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/32539720.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/211823720.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/195892642.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/119295427.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/192365417.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/120975768.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/66352804.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/171212228.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/69121793.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/123775348.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/184621168.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/195392429.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/198280263.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/72585766.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/35468744.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/192893588.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/122358692.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/67589739.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/71279941.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/32774485.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/122742778.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/136105346.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/188520530.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/74011332.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/122929788.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/67589724.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/114934258.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/3455847.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/190613251.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/129315853.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/203798474.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/122933846.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/118564192.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/64459219.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/149601088.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/152162304.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/119825185.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/227309692.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/35483039.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/128639293.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/119524108.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/259960634.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/137688186.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/73789725.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/134613792.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/127192662.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/122164192.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/65765841.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/123383196.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/110539404.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/195371356.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/66075214.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/69214293.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/16971640.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/66354321.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/196092680.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/125168955.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/149874228.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/190620696.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/41063251.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/194450334.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/65632185.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/64835876.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/134527747.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/193889710.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/66805392.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/67164521.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/188331623.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/68413060.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/201634642.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/67878092.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/130679744.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/188272557.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/109472778.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/120592835.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/35096985.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/71886180.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/37709314.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/262601480.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/122231370.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/121832251.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/67496837.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/132878980.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/69576309.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/132911900.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/132079605.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/69941343.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/35045471.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/127189111.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/66512206.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/35052711.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/64715441.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/106555815.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/77182406.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/16847595.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/261326666.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/188731029.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/71515433.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/72122181.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/16847565.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/35097012.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/191123415.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/190029157.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/132849404.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/188520551.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/69254170.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/125923953.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/204741045.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/132470555.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/203798442.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/67574260.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/173113874.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/106555824.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/115571468.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/123795663.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/66935118.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/123145305.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/128672447.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/129574209.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/73284590.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/189214137.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/224942038.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/201252158.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/37894749.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/73066907.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/67922849.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/132537799.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/64093090.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/62721338.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/124844521.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/137884450.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/122691323.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/194740348.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/73894317.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/64103021.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/128610740.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/189830927.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/197702928.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/65732470.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/130090325.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/189592226.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/204741038.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/250145412.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/78467959.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/194433042.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/121776493.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/71668417.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/114021260.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/127190910.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/69278247.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/120938268.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/70663627.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/132664014.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/129613247.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/118149161.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/15832707.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/35632063.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/132563193.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/120447674.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/67164531.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/37421983.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/67935830.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/66042542.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/69374997.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/209034092.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/75794972.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/199326148.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/256380826.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/192895127.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/196250374.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/129590119.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/120592850.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/245106088.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/188931658.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/71268625.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/72330941.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/133624367.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/190388550.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/125097594.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/41620963.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/71744599.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/121789194.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/68710276.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/211974751.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/72280574.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/202730424.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/192398218.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/70510504.jpg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/97328753.jpeg;Osmia bicornis;
../../data_bees_detection/whole_dataset/inaturalist_2305/Osmia bicornis/137960441.jpeg;Osmia bicornis;
